customer_id,nome_completo,data_nascimento,genero,estado,cidade,nivel_fidelidade,data_cadastro,opt_in_newsletter,dispositivo_principal,renda_estimada,total_pedidos_historico,ltv_acumulado,segmento_rfm
CLI-00195,Benjamim Vieira,1988-10-22,F,SC,Blumenau,Gold,2025-02-08,True,iOS,11117.04,47,9079.87,Campeão
CLI-00196,Renan da Mata,2005-07-08,F,SP,Sorocaba,Bronze,2022-04-14,False,Desktop,3685.12,6,1709.97,Churn
CLI-00197,Kaique Viana,1987-08-28,F,MT,Cuiabá,Bronze,2022-05-11,False,Desktop,19140.46,2,868.6,Hibernando
CLI-00198,Eduardo Azevedo,1991-12-18,NB,BA,Itabuna,Bronze,2021-03-01,True,Desktop,17289.34,7,1173.23,Em Risco
CLI-00199,Luigi Cassiano,1992-07-16,F,PE,Recife,Gold,2020-03-23,False,iOS,12815.31,32,8724.05,Promissor
CLI-00200,Isaque da Mota,2005-07-03,F,PA,Belém,Silver,2024-10-02,True,Android,20518.38,18,9292.8,Promissor
CLI-00201,Elisa Costa,1992-02-07,F,MA,Timon,Silver,2021-10-04,True,Android,24204.28,9,1938.32,Promissor
CLI-00202,Benjamin Andrade,1988-02-06,F,PE,Olinda,Bronze,2025-05-27,False,iOS,24289.0,10,2230.69,Churn
CLI-00203,Dr. Theo Ramos,1990-01-13,F,MG,Contagem,Bronze,2023-09-24,True,iOS,20071.6,9,3196.56,Hibernando
CLI-00204,Pedro Miguel da Conceição,2005-11-03,M,RS,Canoas,Bronze,2024-10-09,True,Android,21563.7,2,285.44,Promissor
CLI-00205,Dr. Leonardo Almeida,1986-03-19,F,ES,Vitória,Gold,2023-12-13,False,Desktop,8687.09,46,8209.22,Campeão
CLI-00206,Fernando Brito,2004-04-21,F,ES,Vitória,Bronze,2022-08-14,True,Android,22404.68,9,3638.76,Promissor
CLI-00207,Gael Henrique Camargo,1996-08-18,F,GO,Goiânia,Silver,2023-06-19,True,Desktop,22654.71,21,7020.63,Fiel
CLI-00208,Enzo Gabriel Correia,2003-04-06,F,ES,Serra,Silver,2020-04-22,False,Android,7436.76,12,4246.96,Em Risco
CLI-00209,Melissa Montenegro,1990-03-08,M,CE,Juazeiro do Norte,Gold,2024-06-26,False,Desktop,15181.15,59,23230.38,Promissor
CLI-00210,Gustavo Viana,1990-08-02,F,SC,Chapecó,Silver,2020-01-08,True,Android,20645.02,24,7069.07,Fiel
CLI-00211,Letícia Santos,1989-10-23,M,RS,Pelotas,Bronze,2021-02-28,False,iOS,15685.37,9,8357.17,Churn
CLI-00212,Joana Martins,1998-11-16,F,MA,Imperatriz,Bronze,2025-06-06,True,Desktop,6445.41,9,6103.0,Churn
CLI-00213,Raquel Cirino,1985-12-19,M,PI,Parnaíba,Bronze,2023-10-02,True,iOS,13664.16,3,2104.35,Hibernando
CLI-00214,Dra. Caroline Castro,1995-03-21,M,RJ,Niterói,Bronze,2020-12-22,True,iOS,20207.95,6,2824.14,Hibernando
CLI-00215,Dr. José Miguel Nascimento,1998-03-14,M,MG,Juiz de Fora,Silver,2023-07-12,False,Android,6159.77,22,9522.45,Em Risco
CLI-00216,Davi Luiz Duarte,1993-02-03,F,SP,Santos,Bronze,2022-03-13,False,iOS,22597.59,3,2189.45,Em Risco
CLI-00217,Alexandre Moraes,1998-03-02,F,PI,Parnaíba,Silver,2020-06-07,False,Android,9191.51,11,4650.64,Em Risco
CLI-00218,Rafaela Fernandes,2000-03-02,F,MA,Açailândia,Bronze,2022-01-14,True,Android,6343.72,2,716.11,Promissor
CLI-00219,Larissa Nunes,1994-07-16,M,MG,Juiz de Fora,Bronze,2023-11-09,True,Desktop,12529.94,2,1096.15,Churn
CLI-00220,Benjamim Duarte,1993-10-02,Não informado,MA,Timon,Bronze,2021-12-22,True,iOS,14956.04,2,450.96,Promissor
CLI-00221,Isabelly Barros,2006-08-19,F,MT,Sinop,Gold,2021-08-10,False,Desktop,20510.13,20,8995.98,Campeão
CLI-00222,Olívia Castro,1999-03-06,F,TO,Araguaína,Silver,2021-04-05,False,iOS,5827.26,6,3363.6,Promissor
CLI-00223,Eduardo Novais,2002-07-18,M,CE,Fortaleza,Silver,2022-05-17,True,iOS,11940.86,19,13918.44,Em Risco
CLI-00224,Eduarda Lopes,1988-02-19,F,MG,Montes Claros,Bronze,2020-05-28,True,Android,16201.65,9,7235.55,Churn
CLI-00225,Davi Lucca Camargo,2004-11-23,M,AL,Palmeira dos Índios,Bronze,2023-01-13,False,iOS,2955.24,6,3573.26,Promissor
CLI-00226,Maria Julia Albuquerque,2000-12-22,F,BA,Vitória da Conquista,Gold,2020-04-05,True,iOS,17024.98,34,30102.12,Fiel
CLI-00227,Maria Luiza Casa Grande,2001-06-27,F,SC,Chapecó,Bronze,2020-09-26,False,Android,22284.98,3,614.29,Promissor
CLI-00228,José Pedro Nunes,1992-01-15,M,SC,Joinville,Bronze,2020-06-23,True,Desktop,3187.67,4,1439.71,Promissor
CLI-00229,Aylla Novaes,2000-10-18,F,AC,Tarauacá,Bronze,2022-06-06,True,iOS,21710.98,5,3869.2,Churn
CLI-00230,Hadassa Pereira,2006-04-09,F,SC,Joinville,Silver,2025-07-17,False,Android,17065.86,5,4058.96,Em Risco
CLI-00231,Emanuelly Siqueira,1994-12-23,F,RJ,Niterói,Silver,2025-05-14,False,iOS,21046.99,17,13584.85,Fiel
CLI-00232,Dom Porto,2006-06-18,F,RJ,Rio de Janeiro,Bronze,2025-10-20,True,Android,9815.58,5,1517.82,Em Risco
CLI-00233,Ana Júlia Sousa,1992-01-26,Não informado,BA,Feira de Santana,Bronze,2024-07-22,True,iOS,11917.73,6,4359.58,Promissor
CLI-00234,João Miguel Macedo,2003-04-11,F,SP,Sorocaba,Bronze,2025-12-08,False,Android,21414.37,9,5047.12,Churn
CLI-00235,Davi Lucas Lima,1989-12-09,F,PR,Maringá,Gold,2025-09-25,True,iOS,19244.72,26,25632.26,Promissor
CLI-00236,Ana Sophia da Luz,1994-08-28,M,PB,Santa Rita,Bronze,2020-08-02,True,iOS,22018.7,10,6282.29,Promissor
CLI-00237,Maya Pastor,1989-03-07,M,BA,Camaçari,Bronze,2022-07-19,True,iOS,16698.24,8,2479.63,Hibernando
CLI-00238,Gael Henrique Novais,1991-03-19,F,ES,Vitória,Bronze,2021-08-26,False,Android,11124.62,2,458.92,Promissor
CLI-00239,Juan Cirino,1995-09-07,F,RS,Pelotas,Bronze,2020-11-01,True,Desktop,15745.09,4,1322.68,Churn
CLI-00240,Dr. Antony Cardoso,1999-12-17,Não informado,RJ,Nova Iguaçu,Bronze,2024-09-11,True,Desktop,19377.6,7,5846.91,Churn
CLI-00241,Levi Garcia,1989-04-24,F,PB,João Pessoa,Bronze,2020-10-17,False,iOS,19853.12,3,843.96,Em Risco
CLI-00242,Isabela Gomes,2005-01-02,M,AC,Rio Branco,Silver,2025-02-14,True,Android,17929.15,19,7653.17,Promissor
CLI-00243,Alexandre Pimenta,1993-10-20,F,AL,Maceió,Bronze,2025-03-14,True,Android,6969.55,2,999.14,Churn
CLI-00244,Srta. Alana Andrade,1996-12-14,F,PB,Bayeux,Bronze,2022-03-02,True,Desktop,17611.75,9,3880.66,Promissor
CLI-00245,Ana Julia Moraes,1987-09-03,F,AM,Manacapuru,Gold,2025-12-04,True,iOS,20796.51,31,20015.29,Fiel
CLI-00246,Leonardo Andrade,1995-07-24,F,PI,Picos,Gold,2020-02-28,True,Desktop,12348.58,17,2368.66,Promissor
CLI-00247,Dr. José Miguel Albuquerque,1990-02-13,M,ES,Cariacica,Silver,2023-08-09,False,Desktop,5043.77,17,10107.03,Promissor
CLI-00248,Melissa Montenegro,2003-08-26,F,ES,Vila Velha,Silver,2024-11-15,False,iOS,21367.07,10,6821.81,Em Risco
CLI-00249,Lara da Rocha,1988-07-15,Não informado,SP,Ribeirão Preto,Platinum,2020-02-09,False,Desktop,10111.76,113,42487.48,Campeão
CLI-00250,Benjamim Farias,1992-08-12,F,TO,Palmas,Silver,2025-11-21,False,Android,6030.87,17,4603.22,Em Risco
CLI-00251,Luiza Novais,2000-06-08,M,SE,Nossa Senhora do Socorro,Gold,2022-05-02,True,iOS,12494.25,47,16616.73,Fiel
CLI-00252,Manuella Garcia,1988-08-24,M,ES,Serra,Silver,2025-01-04,False,Android,24171.35,17,7228.14,Fiel
CLI-00253,Sophie Cavalcanti,2006-08-11,M,GO,Luziânia,Silver,2022-01-27,False,iOS,10674.13,12,9157.41,Em Risco
CLI-00254,Mateus Azevedo,1985-06-12,F,SP,São Bernardo do Campo,Bronze,2025-05-18,False,Android,19206.5,9,3119.5,Hibernando
CLI-00255,Lavínia Fernandes,1988-07-07,M,MA,Açailândia,Bronze,2023-04-23,True,iOS,17315.28,6,1479.37,Em Risco
CLI-00256,Sr. Eduardo Dias,1986-09-14,F,SP,Ribeirão Preto,Platinum,2024-08-17,False,iOS,16138.62,52,32349.99,Campeão
CLI-00257,Alexandre Aragão,1992-05-13,M,CE,Maracanaú,Bronze,2022-05-15,True,Desktop,9562.99,3,741.58,Churn
CLI-00258,Léo Sousa,2004-12-10,F,MT,Várzea Grande,Silver,2025-06-22,False,iOS,9753.58,9,8521.6,Fiel
CLI-00259,Marcela Cirino,2003-11-23,F,SE,São Cristóvão,Bronze,2023-11-24,True,Android,5769.85,9,3337.61,Em Risco
CLI-00260,Otávio Peixoto,1990-05-22,F,RS,Pelotas,Silver,2022-03-27,False,Android,4805.8,6,3372.48,Em Risco
CLI-00261,Daniel Ribeiro,2002-07-08,F,MS,Dourados,Gold,2024-12-10,False,Android,17915.85,59,38726.12,Fiel
CLI-00262,Caroline Macedo,1991-10-28,M,SP,São Paulo,Platinum,2023-04-21,False,Android,9119.0,120,70434.41,Campeão
CLI-00263,Sr. Isaac da Conceição,2001-02-13,F,RJ,Niterói,Bronze,2020-07-09,True,Desktop,23593.63,9,2601.24,Churn
CLI-00264,Luana Macedo,2005-10-27,F,MA,Açailândia,Bronze,2025-05-16,False,iOS,14213.64,10,5089.46,Churn
CLI-00265,José Marques,1997-02-12,F,PR,Ponta Grossa,Gold,2021-04-22,False,Android,21032.99,36,12332.8,Promissor
CLI-00266,Benício Siqueira,1999-04-21,F,SP,São Paulo,Platinum,2024-10-08,True,Android,8863.65,35,19661.87,Campeão
CLI-00267,Augusto Peixoto,1999-08-02,Não informado,BA,Itabuna,Gold,2022-11-07,False,Desktop,14497.13,35,19219.07,Campeão
CLI-00268,Alexandre da Costa,1998-02-07,M,PR,Londrina,Silver,2024-12-24,True,Desktop,12832.57,29,13747.21,Fiel
CLI-00269,Dr. Yago Rezende,1993-09-03,F,ES,Vitória,Bronze,2024-04-09,True,iOS,5161.88,7,3364.37,Promissor
CLI-00270,Antônio Cassiano,2003-01-23,F,TO,Palmas,Bronze,2020-06-17,False,Android,11081.81,2,714.53,Em Risco
CLI-00271,João Felipe Leão,1992-03-24,M,ES,Serra,Gold,2023-09-10,False,iOS,2750.88,55,16230.46,Promissor
CLI-00272,Danilo Câmara,2003-10-13,F,MG,Belo Horizonte,Gold,2024-09-03,True,iOS,17033.46,34,12014.95,Promissor
CLI-00273,Henry Freitas,1993-04-04,F,PR,Londrina,Silver,2021-11-26,True,iOS,9039.69,23,20582.66,Em Risco
CLI-00274,Mathias Pastor,2000-06-12,F,SP,Campinas,Bronze,2021-11-21,True,Android,16367.7,4,890.96,Hibernando
CLI-00275,Pietro Pires,1996-06-14,F,PA,Ananindeua,Bronze,2021-01-11,True,Android,17790.55,4,2810.95,Promissor
CLI-00276,Ana Carolina Machado,1994-08-18,M,RN,São Gonçalo do Amarante,Bronze,2020-03-21,True,Android,19004.75,10,1899.04,Hibernando
CLI-00277,Sr. Marcos Vinicius Porto,2005-01-27,F,RJ,Rio de Janeiro,Silver,2024-10-13,False,Desktop,14642.74,29,17358.11,Em Risco
CLI-00278,Leandro Campos,2003-12-28,F,ES,Cariacica,Silver,2022-03-15,True,Android,24190.01,21,9803.85,Em Risco
CLI-00279,Maria Sophia Cunha,1999-03-06,F,SP,São Bernardo do Campo,Platinum,2024-10-22,False,Android,7714.37,48,30011.43,Fiel
CLI-00280,Davi Luiz Cirino,2001-06-13,M,BA,Salvador,Bronze,2023-08-02,True,Android,14747.88,1,745.83,Churn
CLI-00281,Vitória Freitas,1987-09-09,M,PE,Petrolina,Bronze,2023-04-17,False,Android,2648.45,7,2948.65,Promissor
CLI-00282,João Vitor Vargas,2001-11-09,M,BA,Feira de Santana,Gold,2021-03-06,True,iOS,9930.06,25,11803.96,Campeão
CLI-00283,Ana Cecília Nascimento,1990-11-27,M,RN,São Gonçalo do Amarante,Bronze,2023-01-08,True,iOS,15376.06,1,275.52,Hibernando
CLI-00284,Maria Eduarda Montenegro,1997-10-19,M,PB,Campina Grande,Bronze,2025-01-24,True,Android,21183.18,5,3503.06,Promissor
CLI-00285,Maria Alice Nunes,2001-05-06,F,PA,Ananindeua,Silver,2025-11-11,True,Android,7052.84,19,8895.62,Promissor
CLI-00286,Sara Macedo,2004-02-06,F,PI,Piripiri,Gold,2023-10-20,False,Desktop,22794.66,17,12364.66,Campeão
CLI-00287,Valentim Nunes,1998-09-14,M,SP,São Bernardo do Campo,Silver,2022-01-23,True,Android,15753.58,21,10189.68,Promissor
CLI-00288,José Pedro Pereira,1993-08-25,F,AM,Manaus,Silver,2021-02-10,False,Android,2660.07,24,16804.05,Fiel
CLI-00289,Raquel Cirino,1991-12-26,F,MT,Cuiabá,Silver,2022-07-12,True,Android,15205.08,8,2096.01,Promissor
CLI-00290,Theodoro Cassiano,2002-08-06,M,MA,Imperatriz,Silver,2022-09-18,True,Android,5606.54,20,5933.74,Promissor
CLI-00291,Sr. Josué Fernandes,1990-02-07,M,ES,Vila Velha,Gold,2024-07-26,True,Android,24202.83,36,24965.75,Promissor
CLI-00292,Milena Dias,2004-07-03,NB,ES,Vila Velha,Bronze,2020-05-08,True,Android,17263.94,6,1044.06,Promissor
CLI-00293,Stephany Montenegro,1990-11-16,M,AC,Rio Branco,Bronze,2023-01-07,False,Desktop,10594.15,9,2600.15,Hibernando
CLI-00294,Asafe Freitas,1997-06-22,M,PR,Curitiba,Silver,2023-07-19,True,Desktop,18838.12,11,5732.26,Fiel
CLI-00295,Gustavo Dias,1993-04-20,F,PA,Santarém,Silver,2021-08-13,True,iOS,9120.67,23,3652.88,Em Risco
CLI-00296,Srta. Marina Aparecida,2003-05-23,M,RJ,Petrópolis,Platinum,2023-07-19,False,Desktop,21895.52,91,63765.79,Fiel
CLI-00297,Alexia Pinto,1992-11-23,F,PB,João Pessoa,Bronze,2021-06-14,True,Android,17658.2,6,2485.71,Churn
CLI-00298,Dra. Luana Gomes,2000-06-12,F,RJ,Petrópolis,Gold,2021-10-09,True,Desktop,19047.15,26,20999.79,Campeão
CLI-00299,Ester Correia,1992-10-12,F,PR,Londrina,Gold,2021-02-04,False,iOS,24054.84,20,14217.88,Promissor
CLI-00300,Ayla Nunes,2003-05-16,F,BA,Itabuna,Gold,2021-09-09,True,iOS,23642.22,40,13852.0,Campeão
CLI-00301,Sr. Carlos Eduardo Dias,1990-08-04,F,AL,Palmeira dos Índios,Bronze,2025-09-15,True,Desktop,10636.05,6,3062.46,Hibernando
CLI-00302,Ester Gomes,1993-08-20,F,PR,Cascavel,Gold,2022-06-06,True,iOS,12641.4,46,21965.86,Fiel
CLI-00303,Dante Guerra,1993-04-18,M,AM,Parintins,Silver,2023-07-07,True,Desktop,13740.95,9,6461.76,Promissor
CLI-00304,Luara Lima,2002-10-02,M,MG,Juiz de Fora,Platinum,2023-02-23,True,iOS,19253.35,50,11892.11,Fiel
CLI-00305,Luna da Cunha,1993-06-01,Não informado,PI,Floriano,Bronze,2023-02-12,True,Android,9814.53,10,2856.82,Hibernando
CLI-00306,Larissa Castro,1994-08-21,M,PE,Recife,Silver,2021-03-21,False,Android,4105.24,30,22076.8,Em Risco
CLI-00307,Igor Pacheco,1994-12-09,M,BA,Vitória da Conquista,Bronze,2024-11-13,True,iOS,12631.49,5,4532.61,Churn
CLI-00308,Mateus Mendonça,2006-05-24,NB,MG,Uberlândia,Bronze,2025-12-03,True,Android,3711.07,4,910.82,Em Risco
CLI-00309,Rhavi Casa Grande,2004-03-03,F,MS,Campo Grande,Silver,2025-07-10,True,iOS,6338.68,12,4011.44,Em Risco
CLI-00310,Gael Cassiano,1999-09-09,F,SE,Lagarto,Bronze,2024-08-05,False,Desktop,9467.38,9,2455.51,Promissor
CLI-00311,Rebeca Costa,1999-05-12,F,GO,Aparecida de Goiânia,Bronze,2023-05-05,True,Desktop,2687.13,5,789.79,Hibernando
CLI-00312,Cauê Sampaio,1998-05-20,F,RN,Parnamirim,Gold,2021-01-18,True,iOS,19085.15,38,13276.98,Fiel
CLI-00313,Gael Henrique Caldeira,1998-11-08,F,PE,Caruaru,Bronze,2024-10-26,False,iOS,6604.16,5,2066.88,Churn
CLI-00314,João Lucas da Conceição,2004-08-07,F,CE,Sobral,Bronze,2022-01-05,True,Android,12364.37,1,668.45,Em Risco
CLI-00315,Bianca Duarte,1991-06-14,M,ES,Vila Velha,Bronze,2022-08-12,False,iOS,3760.86,8,4768.34,Em Risco
CLI-00316,Lívia Silva,1991-05-27,F,RJ,Petrópolis,Silver,2023-01-04,False,Android,6981.55,29,17205.83,Promissor
CLI-00317,Luiz Otávio Guerra,1991-08-13,F,SP,Sorocaba,Silver,2025-05-11,True,Android,16866.7,10,4821.87,Em Risco
CLI-00318,Theo Lima,1992-11-14,F,MG,Uberlândia,Bronze,2022-01-06,True,Desktop,20128.19,5,2567.42,Hibernando
CLI-00319,Ágatha Santos,1987-04-06,F,AC,Cruzeiro do Sul,Bronze,2023-02-22,False,Android,18279.88,10,4221.02,Em Risco
CLI-00320,Lavínia Vasconcelos,2002-11-25,F,SP,Ribeirão Preto,Gold,2022-08-24,False,iOS,13419.3,27,4901.86,Promissor
CLI-00321,Ian Casa Grande,1991-10-06,F,PI,Floriano,Bronze,2024-06-11,True,Android,9152.63,8,2893.29,Hibernando
CLI-00322,Yasmin Rocha,2005-09-13,F,PI,Piripiri,Bronze,2025-03-01,True,iOS,24261.17,10,8802.99,Hibernando
CLI-00323,Mirella Cunha,2002-03-20,F,SC,Criciúma,Gold,2022-06-14,False,Android,5419.92,56,17684.48,Promissor
CLI-00324,Ana Julia Almeida,1988-01-19,F,RS,Porto Alegre,Gold,2025-07-22,True,Android,18651.52,46,23988.3,Fiel
CLI-00325,Ravi Lima,1987-08-26,M,PR,Ponta Grossa,Bronze,2025-01-12,True,Desktop,16381.0,9,6366.9,Churn
CLI-00326,Théo Fonseca,1991-09-04,F,RJ,Nova Iguaçu,Silver,2020-12-08,False,iOS,6525.2,22,9199.0,Em Risco
CLI-00327,Lucas Gabriel Porto,2003-06-22,F,AL,Maceió,Silver,2023-12-22,True,Android,17294.47,18,11726.69,Fiel
CLI-00328,Daniela Barbosa,1995-09-11,F,AC,Tarauacá,Silver,2022-07-25,True,Desktop,10938.92,25,11475.28,Em Risco
CLI-00329,Liz Ribeiro,1999-07-01,F,MA,Timon,Silver,2025-01-10,False,Desktop,7333.51,24,3432.37,Promissor
CLI-00330,Bruna da Conceição,2003-10-05,F,AL,União dos Palmares,Bronze,2020-01-15,False,Android,4567.87,6,1402.44,Hibernando
CLI-00331,Isabel Porto,2000-03-16,F,SC,Florianópolis,Bronze,2025-12-19,True,Android,19845.28,2,1009.5,Promissor
CLI-00332,Dr. Pedro das Neves,1988-04-24,F,PI,Piripiri,Bronze,2025-10-01,True,Desktop,13804.04,7,1305.76,Churn
CLI-00333,Antônio da Paz,2004-10-17,F,MG,Juiz de Fora,Bronze,2020-04-14,True,Desktop,3609.5,5,2956.63,Churn
CLI-00334,Paulo Siqueira,1989-03-16,F,MG,Juiz de Fora,Bronze,2024-04-16,True,Android,12176.48,7,3651.43,Hibernando
CLI-00335,Asafe Pastor,1998-07-12,F,AM,Manaus,Silver,2022-04-11,True,iOS,20985.64,16,8454.98,Promissor
CLI-00336,Luiz Henrique Teixeira,1992-04-22,M,TO,Araguaína,Gold,2022-03-25,False,Android,20953.01,20,3864.69,Promissor
CLI-00337,Ravy Albuquerque,1985-06-07,M,MG,Contagem,Bronze,2025-09-07,False,Android,18139.1,4,2172.47,Promissor
CLI-00338,Dra. Gabriela Andrade,2001-01-09,F,PE,Paulista,Silver,2021-01-10,False,Desktop,3998.45,11,7550.78,Fiel
CLI-00339,Luiz Fernando Siqueira,2005-07-08,F,PI,Teresina,Silver,2023-09-23,True,iOS,13764.64,8,6753.93,Em Risco
CLI-00340,Sra. Olívia Leão,2001-05-11,M,MG,Belo Horizonte,Bronze,2023-07-24,True,iOS,24510.5,3,589.59,Churn
CLI-00341,Bianca Carvalho,1985-09-09,F,ES,Cariacica,Silver,2021-03-11,False,Desktop,22135.78,17,8596.09,Promissor
CLI-00342,Milena Nascimento,1998-05-20,M,AL,Arapiraca,Silver,2022-08-18,True,Android,5607.47,9,2282.01,Em Risco
CLI-00343,Oliver Mendonça,1989-11-19,F,MS,Dourados,Silver,2021-06-03,False,Android,18859.29,22,11640.33,Fiel
CLI-00344,Alana Gonçalves,2005-12-09,M,RN,São Gonçalo do Amarante,Silver,2021-04-04,True,iOS,16278.15,9,3015.47,Em Risco
CLI-00345,Ana Clara Lima,2000-03-17,F,BA,Salvador,Silver,2024-08-23,True,Android,7591.14,25,10864.94,Promissor
CLI-00346,Davi Luiz Farias,1992-12-22,M,RJ,Nova Iguaçu,Bronze,2021-04-03,False,Desktop,22470.71,3,2586.79,Promissor
CLI-00347,Elisa Rodrigues,1997-12-11,F,RJ,Petrópolis,Bronze,2023-10-24,True,Android,21107.73,10,5400.31,Em Risco
CLI-00348,Bella Nogueira,1986-09-13,M,CE,Sobral,Bronze,2024-11-02,True,Android,6245.95,4,1315.56,Churn
CLI-00349,Pietro Novaes,1999-11-15,F,MG,Montes Claros,Bronze,2020-12-17,True,Desktop,3060.52,2,547.38,Hibernando
CLI-00350,Brenda Mendes,1995-12-21,F,RS,Canoas,Bronze,2025-03-23,False,iOS,18854.66,2,511.11,Churn
CLI-00351,Sophia Brito,1986-03-11,F,SP,Ribeirão Preto,Platinum,2024-11-28,True,Android,19794.18,49,11179.47,Campeão
CLI-00352,Luiz Fernando das Neves,1991-01-20,M,PR,Curitiba,Bronze,2022-01-15,True,Desktop,7379.66,8,5721.85,Em Risco
CLI-00353,Maria Cecília Aparecida,2004-10-01,F,CE,Maracanaú,Silver,2021-09-09,True,Android,17198.73,24,14694.25,Fiel
CLI-00354,Sra. Mariane Barros,2004-05-11,M,SP,Osasco,Bronze,2020-01-04,False,Android,15886.8,7,5005.43,Churn
CLI-00355,Raul Vasconcelos,1996-01-03,F,RS,Canoas,Gold,2022-06-12,True,Android,5245.52,39,28709.47,Promissor
CLI-00356,Kamilly Siqueira,1991-12-07,F,PB,Bayeux,Gold,2024-01-04,False,Android,23512.56,51,33072.52,Campeão
CLI-00357,Vitor Gabriel Lima,1995-05-17,F,MG,Juiz de Fora,Platinum,2024-10-12,True,Android,16211.63,46,25239.96,Fiel
CLI-00358,Murilo Farias,1999-11-26,F,SC,Florianópolis,Silver,2020-12-28,True,iOS,20635.98,11,9740.13,Promissor
CLI-00359,Melina Rodrigues,1987-05-10,M,RS,Pelotas,Bronze,2024-09-11,True,iOS,3155.14,1,244.71,Promissor
CLI-00360,Natália Barbosa,2000-08-26,F,PB,Santa Rita,Bronze,2020-11-05,False,Desktop,23375.27,8,1984.28,Churn
CLI-00361,Luana Costela,2006-06-18,F,MT,Rondonópolis,Bronze,2024-01-07,True,Android,21416.63,10,6490.89,Churn
CLI-00362,Zoe Nunes,2003-10-13,F,PE,Paulista,Bronze,2021-10-04,True,Desktop,22233.6,5,2872.82,Em Risco
CLI-00363,Lorenzo da Paz,1990-02-12,F,BA,Feira de Santana,Bronze,2020-04-03,False,Android,18979.92,8,4174.86,Hibernando
CLI-00364,Maria Luísa Camargo,1988-09-22,F,MA,Imperatriz,Silver,2021-04-24,True,Android,3490.67,6,2864.07,Em Risco
CLI-00365,Sr. Calebe da Mota,1986-02-17,F,ES,Cariacica,Gold,2025-12-10,True,Android,8724.61,16,7932.85,Campeão
CLI-00366,Dra. Zoe Albuquerque,1990-05-04,F,BA,Salvador,Bronze,2020-10-18,False,iOS,20590.06,9,2269.82,Churn
CLI-00367,Maria Vitória Pimenta,1995-09-15,F,SC,Florianópolis,Silver,2020-03-01,True,iOS,6527.12,20,14667.72,Promissor
CLI-00368,José Sá,1994-06-27,M,RO,Vilhena,Silver,2021-12-25,True,Android,20552.89,26,15354.77,Promissor
CLI-00369,Srta. Ísis Machado,2005-12-25,M,SP,Ribeirão Preto,Silver,2023-08-08,True,iOS,18241.33,12,3757.95,Promissor
CLI-00370,Lorenzo Vasconcelos,1987-08-04,F,MA,Caxias,Silver,2022-08-15,True,Android,20894.94,10,3183.23,Em Risco
CLI-00371,Dr. Ryan Rocha,1994-09-15,F,MA,Açailândia,Gold,2023-10-14,True,Android,20813.1,30,16845.95,Fiel
CLI-00372,Gabriel Gonçalves,2002-12-08,F,PI,Floriano,Silver,2021-11-22,True,Android,9821.01,7,4694.74,Promissor
CLI-00373,Breno Leão,1997-02-20,M,BA,Feira de Santana,Bronze,2020-11-27,True,iOS,7396.26,10,7218.68,Promissor
CLI-00374,Benício Alves,2006-03-15,F,PA,Belém,Bronze,2024-05-13,False,Android,17790.08,10,4776.63,Churn
CLI-00375,Dr. Pedro Miguel Costela,2003-01-20,NB,PI,Picos,Gold,2024-07-28,True,Desktop,15100.68,23,14068.93,Promissor
CLI-00376,Oliver Barbosa,1985-04-14,F,SP,São Bernardo do Campo,Platinum,2025-10-13,True,iOS,6401.73,110,43546.0,Fiel
CLI-00377,Lucas Gabriel Duarte,1996-07-05,M,MS,Corumbá,Bronze,2022-11-05,True,Desktop,12326.54,3,493.67,Hibernando
CLI-00378,Sr. Leonardo Moreira,1998-08-26,F,SP,Campinas,Platinum,2025-10-14,True,Android,12057.37,109,29170.8,Fiel
CLI-00379,Rafaela Alves,1993-07-18,M,SE,Nossa Senhora do Socorro,Bronze,2024-06-02,False,Android,4301.42,1,551.22,Em Risco
CLI-00380,Carlos Eduardo das Neves,1987-09-20,M,MS,Três Lagoas,Silver,2020-04-16,True,Android,15541.64,25,17985.08,Fiel
CLI-00381,Sr. Carlos Eduardo Rodrigues,2000-08-17,F,RN,Macaíba,Silver,2023-10-24,True,Android,23264.45,15,7232.99,Promissor
CLI-00382,Fernanda Correia,2000-10-06,F,DF,Taguatinga,Silver,2024-01-22,True,iOS,4229.4,14,11285.87,Promissor
CLI-00383,Sabrina Freitas,1993-05-01,F,MA,Imperatriz,Gold,2025-02-20,False,Android,8378.18,26,20663.5,Promissor
CLI-00384,Maria Julia Leão,1986-06-03,M,AL,Arapiraca,Silver,2021-10-27,True,Android,12404.16,9,6723.97,Promissor
CLI-00385,Alexandre Nogueira,1996-01-21,M,PR,Cascavel,Silver,2022-02-02,False,Android,14481.72,10,4483.9,Promissor
CLI-00386,Dra. Sophia Cunha,2001-07-01,F,CE,Maracanaú,Bronze,2022-08-13,True,iOS,10461.13,6,5641.94,Em Risco
CLI-00387,Emanuel Duarte,1993-02-09,M,AP,Laranjal do Jari,Gold,2025-10-13,False,iOS,14198.93,44,35486.35,Promissor
CLI-00388,Ayla das Neves,2006-01-27,F,PR,Maringá,Silver,2020-01-14,True,Android,6844.29,8,4150.15,Promissor
CLI-00389,Isabel Rios,2006-04-20,M,ES,Vitória,Bronze,2025-02-23,False,Desktop,15236.55,2,425.25,Promissor
CLI-00390,Lavínia Barros,1994-08-22,F,SP,Osasco,Platinum,2020-11-15,False,iOS,8738.97,65,51395.96,Fiel
